x,y,fid,id,tsevent_id,year,month,day,date_strin,arr_day,arr_hour,arr_min,trav_hours,trav_mins,period,first_moti,latitude,longitude,location,location_n,area,country,region_cod,runup_ht,runup_ht_r,runup_hori,type_measu,type_mea_1,damage_mil,damage_amo,damage_des,deaths,deaths_amo,deaths_des,injuries,injuries_a,injuries_d,houses_des,houses_amo,houses_d_1,houses_dam,houses_d_2,houses_d_3,comments,doubtful,dist_from,event_regi,event_re_1,pred_trav,pred_trav1,url,tsevent_ur,hour,minute,second,region,cause_code,cause,event_vali,event_va_1,eq_mag_unk,eq_mag_mb,eq_mag_ms,eq_mag_mw,eq_mag_ml,eq_mag_mfa,eq_magnitu,eq_magni_1,eq_depth,max_event,ts_mt_abe,ts_mt_ii,ts_intensi,missing,missing_am,missing_de,warning_st,num_runup,id_runup,has_ref,id_ref,slides_url,num_slides,map_slide,map_eq_id,damage_m_1,damage_a_1,damage_tot,houses_d_4,houses_a_1,houses_tot,deaths_tot,deaths_a_1,deaths_t_1,injuries_t,injuries_1,injuries_2,missing_to,missing_1,missing_2,map_vol_id,houses_d_5,houses_d_6,houses_d_7,num_deposi
137.333,34.783,15946,12807,1902,1960,5,22,1960/05/22,0,0,0,0,0,0,,34.783,137.333,POINT(137.333 34.783),MAESHIBA,AICHI,JAPAN,85,0,0,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,17165,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12807","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1902",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.750000000000114,33.433,15947,19507,216,1605,2,3,1605/02/03,0,0,0,0,0,0,,33.433,135.75,POINT(135.75 33.433),MISAKI,WAKAYAMA,JAPAN,85,0,0,0,1,Eyewitness measurement,0,0,,153,3,Many (~101 to 1000 people),0,0,,0,0,,0,0,,"Near the Muroto cape almost 400 deaths were recorded and in Misaki the death count totaled 153.
(reference #3777)",,93,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19507","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=216",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.117,33.9,15948,16384,835,1854,12,23,1854/12/23,0,0,0,0,0,0,,33.9,136.117,POINT(136.117 33.9),ODOMARI,MIE,JAPAN,85,0,0,0,1,Eyewitness measurement,0,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #414:</blockquote></i>
<P>In each of the three villages, Nikishima, Atashika and Odomari, situated between Yoshita and Kimoto Bays, the tsunami washed away about 80% of the homes.",,165,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=16384","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=835",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.983,34.7,15949,12808,1902,1960,5,22,1960/05/22,0,0,0,0,0,0,,34.7,136.983,POINT(136.983 34.7),MOROZAKI,AICHI,JAPAN,85,0,0,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,17192,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12808","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1902",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.8900000000001,35.1,15950,19514,837,1854,12,24,1854/12/24,0,0,0,0,0,0,,35.1,136.89,POINT(136.89 35.1),NAGOYA,AICHI,JAPAN,85,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"At Nagoya, on the evening of December 24, a loud rumble was heard. Clear signs of a tsunami were not observed; nevertheless, many small ships were destroyed on a tributary of the Horikawa* River. (reference #414)",,282,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19514","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=837",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-158.229,21.526983,8396,29241,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,21.526983,-158.229,POINT(-158.229 21.526983),"MAKUA N, OAHU, HI",HI,USA,80,3.05,3,3.83,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Data Pt No.45, Site No. OWS3, Data ID No. 2011_OA44. Collected on 19 March 2011, 12:22 local time, by Observer Mark Suiso. (Reference #10854)",,5917,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=29241","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.883,35.083,15951,12809,1902,1960,5,22,1960/05/22,0,0,0,0,0,0,,35.083,136.883,POINT(136.883 35.083),NAGOYA,AICHI,JAPAN,85,0.89,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,17215,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12809","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1902",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.6400000000001,34.96,15952,19515,837,1854,12,24,1854/12/24,0,0,0,0,0,0,,34.96,136.64,POINT(136.64 34.96),YOKKAICHIKO,MIE,JAPAN,85,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Mie Prefecture. Fires did not break out at Yokkaichi. A high flood tide was observed on the entire coast, after which the waves gradually began to weaken. Slight damage was done to wood and clay structures. There were no victims. (reference #414)",,256,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19515","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=837",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.2,34.083,15953,14080,2015,1969,8,11,1969/08/11,0,0,0,0,0,0,,34.083,136.2,POINT(136.2 34.083),OWASE,MIE,JAPAN,85,0.17,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,1463,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=14080","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2015",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.876267,34.428572,15954,21059,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.428572,136.876267,POINT(136.876267 34.428572),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.13,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/28 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,654,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=21059","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.380000000000109,33.76,15955,19516,837,1854,12,24,1854/12/24,0,0,0,0,0,0,,33.76,135.38,POINT(135.38 33.76),TANABE,WAKAYAMA,JAPAN,85,0,0,0,1,Eyewitness measurement,0,0,,5,1,Few (~1 to 50 people),0,0,,0,0,,0,0,,"Wakayama Prefecture. On December 24 it was clear weather in
Tanabe Bay, which has a width of about 6 km and opens to the west. Since the preceding day, slight shocks had been felt often, and at about 17:00 rumble like cannon shots was heard from the sea",,81,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19516","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=837",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.783,33.467,15956,14088,2015,1969,8,11,1969/08/11,0,0,0,0,0,0,,33.467,135.783,POINT(135.783 33.467),KUSHIMOTO,WAKAYAMA,JAPAN,85,0.3,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,1540,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=14088","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2015",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.71,34.48,15957,19405,144,1498,7,9,1498/07/09,0,0,0,0,0,0,,34.48,136.71,POINT(136.71 34.48),ISE,MIE,JAPAN,85,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Tsunami struck Kii, Ise, Kamakura. (reference #150)",,91,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19405","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=144",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.17,34.03,15958,19517,837,1854,12,24,1854/12/24,0,0,0,0,0,0,,34.03,135.17,POINT(135.17 34.03),HIRO,WAKAYAMA,JAPAN,85,6,4,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Wakayama Prefecture. Homes were also washed away at many other settlements in Tanabe Bay. The northwestern coast of the bay, and south of the bay, the of the Tonda River suffered especially. The height of the tsunami was 6m at Hiro, north of the bay. (re",,105,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19517","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=837",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.9,33.55,15959,14089,2015,1969,8,11,1969/08/11,0,0,0,0,0,0,,33.55,135.9,POINT(135.9 33.55),URAGAMI,WAKAYAMA,JAPAN,85,0.15,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,1526,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=14089","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2015",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.261667000000102,34.122222,15960,21775,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.122222,136.261667,POINT(136.261667 34.122222),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.7,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/25 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,718,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=21775","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-157.841,21.539,8397,8824,1902,1960,5,22,1960/05/22,0,0,0,0,0,0,,21.539,-157.841,POINT(-157.841 21.539),"KAAAWA, OAHU, HI",HI,USA,80,1.2,2,0,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,Runup height measurement is relative to mean lower low water.,,10972,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=8824","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1902",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.817,34.267,15961,12313,1770,1946,12,20,1946/12/20,0,0,0,0,0,0,,34.267,136.817,POINT(136.817 34.267),WAGU,MIE,JAPAN,85,1,2,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,180,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12313","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1770",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.47,34.58,15962,19518,837,1854,12,24,1854/12/24,0,0,0,0,0,0,,34.58,135.47,POINT(135.47 34.58),SAKAI,OSAKA,JAPAN,85,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Osaka Prefecture. Many homes were destroyed at Sakai. The
tsunami waves ran ships into the mouth of the river, and bridges were damaged at four places as a result of collisions with the ships. A ship with a displacement of 150 tons was run aground. (ref",,170,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=19518","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=837",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.263611,34.125556,15963,21777,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.125556,136.263611,POINT(136.263611 34.125556),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.7,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/25 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,718,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=21777","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.880375,34.428617,15964,24499,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.428617,136.880375,POINT(136.880375 34.428617),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.08,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/28 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,653,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=24499","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.367,34.467,15965,12320,1770,1946,12,20,1946/12/20,0,0,0,0,0,0,,34.467,135.367,POINT(135.367 34.467),KISHIWADAKO,OSAKA,JAPAN,85,1,2,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,165,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12320","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1770",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.262222,34.123611,15966,21784,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.123611,136.262222,POINT(136.262222 34.123611),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.74,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/25 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,718,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=21784","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.875275000000101,34.427503,15967,24500,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.427503,136.875275,POINT(136.875275 34.427503),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.35,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/28 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,654,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=24500","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
134.671944,33.884722,15968,20903,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,33.884722,134.671944,POINT(134.671944 33.884722),"Tokushima Pref., Shikoku Region",TOKUSHIMA,JAPAN,85,1.37,2,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/16 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)	",,848,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=20903","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.433000000000106,34.667,15969,12321,1770,1946,12,20,1946/12/20,0,0,0,0,0,0,,34.667,135.433,POINT(135.433 34.667),OSAKA,OSAKA,JAPAN,85,0.3,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Osaka runup height 1.6 m (reference #79)",,186,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12321","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1770",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
136.258611,34.12,15970,24501,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.12,136.258611,POINT(136.258611 34.12),"Mie Prefecture, Tokai Region",MIE,JAPAN,85,2.66,3,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)= I, Reliability= A, Date of Measurement=  2011/03/25 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)",,719,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=24501","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-159.36,21.927,8398,3483,1856,1956,3,30,1956/03/30,0,0,0,0,0,11,,21.927,-159.36,POINT(-159.36 21.927),"NAWILIWILI, KAUAI, HI",HI,USA,80,0.1,1,0,6,Atmospheric pressure wave,0,0,,0,0,,0,0,,0,0,,0,0,,,?,5008,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=3483","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1856",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.433000000000106,34.65,15971,12322,1770,1946,12,20,1946/12/20,0,0,0,0,0,0,,34.65,135.433,POINT(135.433 34.65),OSAKACHIKUKO,OSAKA,JAPAN,85,0.6,1,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Osaka-Tikko runup height 0.6 m (reference #414)",,184,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12322","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1770",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.391833,34.644833,15972,21990,5413,2011,3,11,2011/03/11,0,0,0,0,0,0,,34.644833,135.391833,POINT(135.391833 34.644833),"Osaka Prefecture, Kinki Region",OSAKA,JAPAN,85,0,1,0,4,"Water height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Type of measurement (I=inundation height, R=runup height, P=height in harbor, W=weak tsunami)=  W, Reliability= A, Date of Measurement=  2011/03/18 (reference #9503,Tohoku Earthquake Tsunami Joint Survey Group, 2011)	",,745,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=21990","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5413",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
135.45,34.583,15973,12323,1770,1946,12,20,1946/12/20,0,0,0,0,0,0,,34.583,135.45,POINT(135.45 34.583),SAKAIKO,OSAKA,JAPAN,85,0.3,1,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,177,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=12323","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1770",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
